股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
2727,2020-11-03,2020-11-10,76.3,89.4,17.17,7,勝利
3094,2020-11-03,2020-11-04,21.45,22.0,2.56,1,勝利
5434,2020-11-03,2020-11-10,117.0,120.5,2.99,7,勝利
9908,2020-11-03,2020-11-04,31.35,31.35,0.0,1,失敗
0050,2020-11-04,2020-11-11,106.15,108.75,2.45,7,勝利
00631L,2020-11-04,2020-11-11,68.2,72.0,5.57,7,勝利
00635U,2020-11-04,2020-11-10,25.99,25.71,-1.08,6,失敗
00640L,2020-11-04,2020-11-11,20.07,22.53,12.26,7,勝利
00645,2020-11-04,2020-11-11,21.19,22.47,6.04,7,勝利
00670L,2020-11-04,2020-11-11,66.95,67.95,1.49,7,勝利
00757,2020-11-04,2020-11-10,39.21,39.8,1.5,6,勝利
00762,2020-11-04,2020-11-11,31.93,31.84,-0.28,7,失敗
00830,2020-11-04,2020-11-11,21.38,22.22,3.93,7,勝利
00850,2020-11-04,2020-11-11,26.27,26.95,2.59,7,勝利
2102,2020-11-04,2020-11-09,21.3,20.5,-3.76,5,失敗
2303,2020-11-04,2020-11-05,31.65,30.55,-3.48,1,失敗
2330,2020-11-04,2020-11-11,450.0,457.0,1.56,7,勝利
2516,2020-11-04,2020-11-05,5.29,5.32,0.57,1,勝利
2906,2020-11-04,2020-11-11,13.75,14.4,4.73,7,勝利
3712,2020-11-04,2020-11-05,36.9,37.1,0.54,1,勝利
4912,2020-11-04,2020-11-05,122.0,121.5,-0.41,1,失敗
8046,2020-11-04,2020-11-11,125.5,130.0,3.59,7,勝利
00783,2020-11-05,2020-11-12,21.42,21.42,0.0,7,失敗
3661,2020-11-05,2020-11-12,528.0,572.0,8.33,7,勝利
5484,2020-11-05,2020-11-06,10.8,10.6,-1.85,1,失敗
00738U,2020-11-06,2020-11-10,26.76,25.71,-3.92,4,失敗
1528,2020-11-06,2020-11-09,8.0,7.99,-0.12,3,失敗
2379,2020-11-06,2020-11-09,361.5,362.0,0.14,3,勝利
2430,2020-11-06,2020-11-13,18.5,18.5,0.0,7,失敗
3515,2020-11-06,2020-11-10,172.5,166.0,-3.77,4,失敗
8464,2020-11-06,2020-11-13,345.0,338.0,-2.03,7,失敗
9906,2020-11-06,2020-11-09,39.8,39.0,-2.01,3,失敗
3593,2020-11-09,2020-11-16,11.3,11.35,0.44,7,勝利
2103,2020-11-10,2020-11-11,20.35,21.25,4.42,1,勝利
2610,2020-11-10,2020-11-17,9.25,9.05,-2.16,7,失敗
2704,2020-11-10,2020-11-11,30.05,29.8,-0.83,1,失敗
2707,2020-11-10,2020-11-17,140.5,138.0,-1.78,7,失敗
2731,2020-11-10,2020-11-17,71.9,72.9,1.39,7,勝利
4999,2020-11-10,2020-11-17,46.4,46.5,0.22,7,勝利
2524,2020-11-11,2020-11-12,38.35,38.25,-0.26,1,失敗
4755,2020-11-11,2020-11-12,68.0,67.6,-0.59,1,失敗
2033,2020-11-12,2020-11-13,9.67,9.7,0.31,1,勝利
2545,2020-11-12,2020-11-13,38.9,38.95,0.13,1,勝利
6165,2020-11-12,2020-11-16,64.2,59.7,-7.01,4,失敗
00752,2020-11-13,2020-11-18,30.0,30.1,0.33,5,勝利
1467,2020-11-13,2020-11-16,19.15,17.9,-6.53,3,失敗
1617,2020-11-13,2020-11-16,13.0,13.05,0.38,3,勝利
1904,2020-11-13,2020-11-16,32.6,32.65,0.15,3,勝利
00851,2020-11-16,2020-11-19,27.5,27.16,-1.24,3,失敗
1727,2020-11-16,2020-11-17,10.6,10.75,1.42,1,勝利
1810,2020-11-16,2020-11-17,9.18,9.12,-0.65,1,失敗
2380,2020-11-16,2020-11-17,6.19,6.17,-0.32,1,失敗
2382,2020-11-16,2020-11-23,76.1,77.5,1.84,7,勝利
3014,2020-11-16,2020-11-23,69.9,73.0,4.43,7,勝利
2323,2020-11-18,2020-11-25,8.15,8.34,2.33,7,勝利
3494,2020-11-18,2020-11-25,4.8,4.9,2.08,7,勝利
6164,2020-11-18,2020-11-19,7.45,7.45,0.0,1,失敗
2409,2020-11-19,2020-11-20,11.25,11.3,0.44,1,勝利
4526,2020-11-19,2020-11-20,14.35,14.3,-0.35,1,失敗
6243,2020-11-19,2020-11-20,11.65,12.8,9.87,1,勝利
8454,2020-11-19,2020-11-23,684.0,639.0,-6.58,4,失敗
2007,2020-11-20,2020-11-27,7.37,8.36,13.43,7,勝利
1504,2020-11-23,2020-11-24,29.8,29.6,-0.67,1,失敗
6409,2020-11-23,2020-11-24,964.0,935.0,-3.01,1,失敗
2406,2020-11-24,2020-12-01,24.6,24.0,-2.44,7,失敗
3023,2020-11-24,2020-11-25,195.5,196.0,0.26,1,勝利
3432,2020-11-24,2020-11-25,12.6,12.75,1.19,1,勝利
3481,2020-11-24,2020-12-01,9.78,11.0,12.47,7,勝利
1504,2020-11-25,2020-11-26,30.05,30.0,-0.17,1,失敗
1532,2020-11-25,2020-11-26,33.55,33.3,-0.75,1,失敗
1727,2020-11-25,2020-12-02,10.75,11.15,3.72,7,勝利
2491,2020-11-25,2020-12-02,9.13,10.3,12.81,7,勝利
00731,2020-11-26,2020-11-27,47.26,47.33,0.15,1,勝利
1714,2020-11-26,2020-11-27,10.2,10.15,-0.49,1,失敗
2025,2020-11-26,2020-12-03,2.76,2.86,3.62,7,勝利
9958,2020-11-26,2020-11-27,127.0,129.0,1.57,1,勝利
2371,2020-11-27,2020-12-04,20.9,21.45,2.63,7,勝利
2393,2020-11-27,2020-11-30,37.45,37.0,-1.2,3,失敗
3321,2020-11-27,2020-11-30,15.8,15.6,-1.27,3,失敗
9906,2020-11-27,2020-12-04,38.9,41.75,7.33,7,勝利
1460,2020-11-30,2020-12-01,9.55,9.45,-1.05,1,失敗
8464,2020-11-30,2020-12-01,336.5,332.0,-1.34,1,失敗
1477,2020-12-01,2020-12-02,187.0,186.0,-0.53,1,失敗
00738U,2020-12-02,2020-12-09,24.9,25.6,2.81,7,勝利
2393,2020-12-02,2020-12-03,37.8,38.05,0.66,1,勝利
1402,2020-12-03,2020-12-04,27.4,27.65,0.91,1,勝利
1413,2020-12-03,2020-12-04,8.6,8.6,0.0,1,失敗
2809,2020-12-03,2020-12-04,38.85,39.0,0.39,1,勝利
9933,2020-12-03,2020-12-04,39.3,38.95,-0.89,1,失敗
00693U,2020-12-04,2020-12-07,18.02,17.81,-1.17,3,失敗
00753L,2020-12-04,2020-12-07,38.36,37.59,-2.01,3,失敗
1232,2020-12-04,2020-12-07,124.0,124.0,0.0,3,失敗
1305,2020-12-04,2020-12-09,23.6,23.0,-2.54,5,失敗
2882,2020-12-04,2020-12-07,40.75,40.95,0.49,3,勝利
5607,2020-12-08,2020-12-09,29.7,29.9,0.67,1,勝利
2204,2020-12-09,2020-12-10,48.2,48.2,0.0,1,失敗
2365,2020-12-09,2020-12-11,12.1,11.55,-4.55,2,失敗
3029,2020-12-09,2020-12-10,38.9,38.65,-0.64,1,失敗
4912,2020-12-09,2020-12-11,120.0,117.0,-2.5,2,失敗
9802,2020-12-09,2020-12-10,117.5,115.5,-1.7,1,失敗
1229,2020-12-10,2020-12-11,41.5,41.25,-0.6,1,失敗
1232,2020-12-10,2020-12-11,124.5,124.5,0.0,1,失敗
2013,2020-12-10,2020-12-17,31.8,33.05,3.93,7,勝利
2705,2020-12-10,2020-12-11,21.95,21.35,-2.73,1,失敗
2850,2020-12-10,2020-12-11,38.5,38.5,0.0,1,失敗
3266,2020-12-10,2020-12-11,14.9,14.85,-0.34,1,失敗
4755,2020-12-10,2020-12-11,67.6,66.4,-1.78,1,失敗
6177,2020-12-10,2020-12-11,29.95,29.45,-1.67,1,失敗
1319,2020-12-11,2020-12-14,38.5,37.95,-1.43,3,失敗
2302,2020-12-11,2020-12-14,20.2,20.7,2.48,3,勝利
2546,2020-12-11,2020-12-15,49.1,48.5,-1.22,4,失敗
2888,2020-12-11,2020-12-14,8.46,8.46,0.0,3,失敗
8464,2020-12-11,2020-12-14,329.0,334.0,1.52,3,勝利
00625K,2020-12-14,2020-12-15,8.59,8.53,-0.7,1,失敗
00866,2020-12-14,2020-12-15,21.83,21.63,-0.92,1,失敗
1321,2020-12-14,2020-12-15,35.0,34.5,-1.43,1,失敗
1476,2020-12-14,2020-12-15,387.5,389.0,0.39,1,勝利
2614,2020-12-14,2020-12-15,17.2,16.85,-2.03,1,失敗
2849,2020-12-14,2020-12-15,15.45,15.1,-2.27,1,失敗
9802,2020-12-14,2020-12-15,118.5,116.0,-2.11,1,失敗
1203,2020-12-15,2020-12-16,36.45,38.5,5.62,1,勝利
1526,2020-12-15,2020-12-16,49.75,50.2,0.9,1,勝利
1904,2020-12-15,2020-12-16,31.25,31.75,1.6,1,勝利
3596,2020-12-15,2020-12-16,95.1,95.0,-0.11,1,失敗
4173,2020-12-15,2020-12-22,24.8,25.45,2.62,7,勝利
00650L,2020-12-16,2020-12-17,25.99,26.2,0.81,1,勝利
00866,2020-12-16,2020-12-17,21.8,21.87,0.32,1,勝利
1215,2020-12-16,2020-12-17,70.7,70.6,-0.14,1,失敗
1503,2020-12-16,2020-12-21,51.6,50.2,-2.71,5,失敗
1817,2020-12-16,2020-12-17,32.7,32.8,0.31,1,勝利
2524,2020-12-16,2020-12-17,38.95,38.8,-0.39,1,失敗
2849,2020-12-16,2020-12-17,15.7,15.65,-0.32,1,失敗
2850,2020-12-16,2020-12-17,38.7,38.4,-0.78,1,失敗
2851,2020-12-16,2020-12-21,22.35,22.4,0.22,5,勝利
6499,2020-12-16,2020-12-17,64.3,64.3,0.0,1,失敗
8926,2020-12-16,2020-12-17,38.75,38.55,-0.52,1,失敗
9907,2020-12-16,2020-12-21,11.35,12.3,8.37,5,勝利
9921,2020-12-16,2020-12-17,280.0,275.0,-1.79,1,失敗
006205,2020-12-17,2020-12-21,37.38,37.35,-0.08,4,失敗
006206,2020-12-17,2020-12-21,38.07,38.15,0.21,4,勝利
00665L,2020-12-17,2020-12-18,23.8,23.38,-1.76,1,失敗
1340,2020-12-17,2020-12-18,12.55,12.2,-2.79,1,失敗
1437,2020-12-17,2020-12-18,24.05,24.0,-0.21,1,失敗
4157,2020-12-17,2020-12-18,22.9,22.6,-1.31,1,失敗
2108,2020-12-18,2020-12-21,60.6,63.3,4.46,3,勝利
3605,2020-12-18,2020-12-25,33.1,39.5,19.34,7,勝利
3631,2020-12-18,2020-12-21,50.3,49.0,-2.58,3,失敗
6245,2020-12-18,2020-12-22,68.8,68.8,0.0,4,失敗
6435,2020-12-18,2020-12-21,118.0,119.0,0.85,3,勝利
6533,2020-12-18,2020-12-21,281.0,282.0,0.36,3,勝利
00783,2020-12-21,2020-12-22,21.61,21.48,-0.6,1,失敗
1414,2020-12-21,2020-12-22,14.75,14.1,-4.41,1,失敗
1437,2020-12-21,2020-12-22,24.1,24.0,-0.41,1,失敗
1605,2020-12-21,2020-12-22,19.0,18.2,-4.21,1,失敗
2358,2020-12-21,2020-12-23,16.2,15.45,-4.63,2,失敗
8422,2020-12-21,2020-12-22,163.5,162.5,-0.61,1,失敗
1312,2020-12-22,2020-12-23,22.2,22.3,0.45,1,勝利
1340,2020-12-22,2020-12-23,12.15,12.4,2.06,1,勝利
3013,2020-12-22,2020-12-29,13.7,15.6,13.87,7,勝利
6021,2020-12-22,2020-12-23,17.9,18.0,0.56,1,勝利
9905,2020-12-22,2020-12-23,22.75,22.75,0.0,1,失敗
3576,2020-12-23,2020-12-24,14.25,14.3,0.35,1,勝利
00665L,2020-12-24,2020-12-25,23.31,23.3,-0.04,1,失敗
1605,2020-12-24,2020-12-31,18.7,19.3,3.21,7,勝利
2204,2020-12-24,2020-12-31,48.5,50.6,4.33,7,勝利
2431,2020-12-24,2020-12-25,12.65,12.4,-1.98,1,失敗
2915,2020-12-24,2020-12-25,68.2,69.0,1.17,1,勝利
3149,2020-12-24,2020-12-31,17.9,26.85,50.0,7,勝利
3363,2020-12-24,2020-12-25,27.95,27.9,-0.18,1,失敗
3609,2020-12-24,2020-12-28,33.1,31.85,-3.78,4,失敗
5102,2020-12-24,2020-12-25,15.6,15.5,-0.64,1,失敗
5439,2020-12-24,2020-12-31,51.5,52.5,1.94,7,勝利
2227,2020-12-28,2020-12-29,260.0,259.5,-0.19,1,失敗
2701,2020-12-28,2021-01-05,12.15,12.2,0.41,8,勝利
3646,2020-12-28,2021-01-05,21.35,24.05,12.65,8,勝利
4528,2020-12-28,2021-01-05,48.4,52.3,8.06,8,勝利
4536,2020-12-28,2020-12-29,159.5,155.5,-2.51,1,失敗
5604,2020-12-28,2020-12-29,67.0,67.4,0.6,1,勝利
6220,2020-12-28,2020-12-29,27.65,27.25,-1.45,1,失敗
8908,2020-12-28,2020-12-29,51.7,51.6,-0.19,1,失敗
1535,2020-12-29,2021-01-06,34.35,34.35,0.0,8,失敗
2406,2020-12-29,2020-12-30,21.95,21.8,-0.68,1,失敗
3576,2020-12-29,2021-01-04,14.2,14.2,0.0,6,失敗
3686,2020-12-29,2020-12-30,18.65,18.4,-1.34,1,失敗
4554,2020-12-29,2021-01-04,26.0,25.1,-3.46,6,失敗
6671,2020-12-29,2020-12-30,39.3,39.6,0.76,1,勝利
00703,2020-12-30,2021-01-07,24.8,25.2,1.61,8,勝利
00753L,2020-12-30,2021-01-07,37.85,39.86,5.31,8,勝利
2891,2020-12-30,2021-01-07,19.75,19.8,0.25,8,勝利
3522,2020-12-30,2020-12-31,13.8,13.75,-0.36,1,失敗
00752,2020-12-31,2021-01-08,29.45,30.09,2.17,8,勝利
00771,2020-12-31,2021-01-05,19.18,19.08,-0.52,5,失敗
00783,2020-12-31,2021-01-08,21.55,22.38,3.85,8,勝利
2726,2020-12-31,2021-01-04,69.7,68.6,-1.58,4,失敗
3092,2020-12-31,2021-01-08,57.7,59.5,3.12,8,勝利
3666,2020-12-31,2021-01-04,79.1,76.6,-3.16,4,失敗
00689R,2021-01-04,2021-01-05,13.11,13.09,-0.15,1,失敗
1268,2021-01-04,2021-01-05,130.0,130.0,0.0,1,失敗
3189,2021-01-04,2021-01-11,85.0,88.7,4.35,7,勝利
3522,2021-01-04,2021-01-05,15.1,15.05,-0.33,1,失敗
3652,2021-01-04,2021-01-05,20.95,20.45,-2.39,1,失敗
4766,2021-01-04,2021-01-05,157.5,158.5,0.63,1,勝利
6285,2021-01-04,2021-01-06,81.5,78.8,-3.31,2,失敗
9925,2021-01-04,2021-01-05,37.15,37.2,0.13,1,勝利
4972,2021-01-05,2021-01-06,28.5,28.65,0.53,1,勝利
5904,2021-01-05,2021-01-06,594.0,583.0,-1.85,1,失敗
00689R,2021-01-06,2021-01-13,13.3,13.6,2.26,7,勝利
00762,2021-01-06,2021-01-07,34.65,34.76,0.32,1,勝利
2379,2021-01-06,2021-01-08,403.5,400.0,-0.87,2,失敗
5213,2021-01-06,2021-01-07,16.6,17.15,3.31,1,勝利
1477,2021-01-07,2021-01-08,190.5,191.0,0.26,1,勝利
3686,2021-01-07,2021-01-08,18.9,17.85,-5.56,1,失敗
4439,2021-01-07,2021-01-12,153.0,151.5,-0.98,5,失敗
4529,2021-01-07,2021-01-12,11.7,11.0,-5.98,5,失敗
5452,2021-01-07,2021-01-14,11.75,12.35,5.11,7,勝利
6186,2021-01-07,2021-01-11,29.75,29.25,-1.68,4,失敗
00712,2021-01-08,2021-01-12,12.58,12.54,-0.32,4,失敗
00762,2021-01-08,2021-01-15,35.65,35.41,-0.67,7,失敗
00770,2021-01-08,2021-01-13,32.56,32.24,-0.98,5,失敗
00851,2021-01-08,2021-01-15,28.26,28.22,-0.14,7,失敗
1445,2021-01-08,2021-01-11,11.2,11.15,-0.45,3,失敗
1527,2021-01-08,2021-01-15,44.6,44.0,-1.35,7,失敗
1569,2021-01-08,2021-01-11,28.5,28.7,0.7,3,勝利
1784,2021-01-08,2021-01-11,39.6,39.1,-1.26,3,失敗
2365,2021-01-08,2021-01-11,11.7,11.55,-1.28,3,失敗
2414,2021-01-08,2021-01-15,25.7,25.8,0.39,7,勝利
2456,2021-01-08,2021-01-11,113.5,112.5,-0.88,3,失敗
2511,2021-01-08,2021-01-12,11.75,11.2,-4.68,4,失敗
3017,2021-01-08,2021-01-11,67.9,67.0,-1.33,3,失敗
3167,2021-01-08,2021-01-11,46.35,46.35,0.0,3,失敗
3312,2021-01-08,2021-01-12,14.45,14.55,0.69,4,勝利
3550,2021-01-08,2021-01-12,15.2,14.9,-1.97,4,失敗
5291,2021-01-08,2021-01-15,24.3,23.7,-2.47,7,失敗
6202,2021-01-08,2021-01-11,72.2,75.1,4.02,3,勝利
6415,2021-01-08,2021-01-15,2565.0,2740.0,6.82,7,勝利
8091,2021-01-08,2021-01-15,69.9,72.1,3.15,7,勝利
8131,2021-01-08,2021-01-15,37.9,38.3,1.06,7,勝利
8406,2021-01-08,2021-01-11,148.0,143.0,-3.38,3,失敗
8938,2021-01-08,2021-01-11,40.15,41.0,2.12,3,勝利
1109,2021-01-11,2021-01-12,19.85,19.45,-2.02,1,失敗
1541,2021-01-11,2021-01-12,55.3,53.6,-3.07,1,失敗
2501,2021-01-11,2021-01-12,20.0,19.7,-1.5,1,失敗
2538,2021-01-11,2021-01-12,10.6,10.3,-2.83,1,失敗
3040,2021-01-11,2021-01-15,39.3,38.05,-3.18,4,失敗
3272,2021-01-11,2021-01-15,52.8,52.1,-1.33,4,失敗
3402,2021-01-11,2021-01-12,30.45,30.05,-1.31,1,失敗
3581,2021-01-11,2021-01-18,23.1,23.6,2.16,7,勝利
3706,2021-01-11,2021-01-18,30.15,29.9,-0.83,7,失敗
4971,2021-01-11,2021-01-18,56.2,53.9,-4.09,7,失敗
5511,2021-01-11,2021-01-12,30.75,30.3,-1.46,1,失敗
6431,2021-01-11,2021-01-12,29.9,30.0,0.33,1,勝利
6596,2021-01-11,2021-01-12,51.4,49.9,-2.92,1,失敗
8105,2021-01-11,2021-01-12,11.85,11.5,-2.95,1,失敗
8431,2021-01-11,2021-01-12,64.3,63.0,-2.02,1,失敗
1503,2021-01-12,2021-01-13,49.45,50.3,1.72,1,勝利
2427,2021-01-12,2021-01-13,11.7,11.65,-0.43,1,失敗
2706,2021-01-12,2021-01-13,13.75,13.9,1.09,1,勝利
3416,2021-01-12,2021-01-13,72.5,72.9,0.55,1,勝利
4510,2021-01-12,2021-01-13,11.65,11.7,0.43,1,勝利
6591,2021-01-12,2021-01-13,60.9,61.7,1.31,1,勝利
8072,2021-01-12,2021-01-15,30.45,28.4,-6.73,3,失敗
2923,2021-01-13,2021-01-18,31.55,29.1,-7.77,5,失敗
3290,2021-01-13,2021-01-14,15.85,15.75,-0.63,1,失敗
5525,2021-01-13,2021-01-14,21.9,21.9,0.0,1,失敗
9908,2021-01-13,2021-01-14,34.1,33.95,-0.44,1,失敗
1569,2021-01-14,2021-01-15,28.65,28.05,-2.09,1,失敗
2356,2021-01-14,2021-01-15,23.8,23.7,-0.42,1,失敗
3025,2021-01-14,2021-01-15,39.95,38.1,-4.63,1,失敗
3609,2021-01-14,2021-01-15,31.9,32.0,0.31,1,勝利
5903,2021-01-14,2021-01-15,261.5,262.0,0.19,1,勝利
6138,2021-01-14,2021-01-15,86.5,85.3,-1.39,1,失敗
6591,2021-01-14,2021-01-15,64.3,63.1,-1.87,1,失敗
3402,2021-01-15,2021-01-18,29.8,29.45,-1.17,3,失敗
3416,2021-01-15,2021-01-18,73.2,72.8,-0.55,3,失敗
6667,2021-01-15,2021-01-18,65.6,68.8,4.88,3,勝利
8028,2021-01-15,2021-01-18,57.8,57.9,0.17,3,勝利
8383,2021-01-15,2021-01-18,39.85,39.95,0.25,3,勝利
1467,2021-01-18,2021-01-19,19.1,19.05,-0.26,1,失敗
1468,2021-01-18,2021-01-19,15.1,13.6,-9.93,1,失敗
1737,2021-01-18,2021-01-19,32.45,32.5,0.15,1,勝利
00851,2021-01-19,2021-01-20,28.34,28.47,0.46,1,勝利
1707,2021-01-19,2021-01-20,178.0,174.5,-1.97,1,失敗
1727,2021-01-19,2021-01-20,11.2,10.9,-2.68,1,失敗
2363,2021-01-19,2021-01-20,18.4,16.6,-9.78,1,失敗
2820,2021-01-19,2021-01-20,14.9,14.7,-1.34,1,失敗
3005,2021-01-19,2021-01-20,48.35,47.5,-1.76,1,失敗
5608,2021-01-19,2021-01-20,10.45,9.56,-8.52,1,失敗
6161,2021-01-19,2021-01-20,18.75,19.05,1.6,1,勝利
6706,2021-01-19,2021-01-20,159.0,157.5,-0.94,1,失敗
8027,2021-01-19,2021-01-20,88.9,82.7,-6.97,1,失敗
8435,2021-01-19,2021-01-20,50.8,50.5,-0.59,1,失敗
00770,2021-01-21,2021-01-28,33.0,31.85,-3.48,7,失敗
2353,2021-01-21,2021-01-22,24.0,23.9,-0.42,1,失敗
2904,2021-01-21,2021-01-22,25.85,25.9,0.19,1,勝利
3040,2021-01-21,2021-01-28,38.65,39.35,1.81,7,勝利
5604,2021-01-21,2021-01-22,66.5,66.5,0.0,1,失敗
6161,2021-01-21,2021-01-22,19.0,18.9,-0.53,1,失敗
6172,2021-01-21,2021-01-22,30.05,30.05,0.0,1,失敗
1609,2021-01-22,2021-01-25,19.2,19.25,0.26,3,勝利
1615,2021-01-22,2021-01-25,23.4,23.7,1.28,3,勝利
2832,2021-01-22,2021-01-26,20.4,20.3,-0.49,4,失敗
3010,2021-01-22,2021-01-28,75.5,76.0,0.66,6,勝利
3122,2021-01-22,2021-01-25,16.45,16.8,2.13,3,勝利
3141,2021-01-22,2021-01-28,42.5,42.2,-0.71,6,失敗
3152,2021-01-22,2021-01-25,477.0,473.0,-0.84,3,失敗
4510,2021-01-22,2021-01-25,11.8,11.95,1.27,3,勝利
4974,2021-01-22,2021-01-25,54.3,55.6,2.39,3,勝利
2108,2021-01-25,2021-01-28,60.5,59.0,-2.48,3,失敗
2609,2021-01-25,2021-01-26,23.0,21.6,-6.09,1,失敗
3630,2021-01-25,2021-01-26,51.7,50.4,-2.51,1,失敗
4138,2021-01-25,2021-01-26,49.15,48.7,-0.92,1,失敗
5498,2021-01-25,2021-01-26,16.1,15.95,-0.93,1,失敗
1110,2021-01-26,2021-01-27,17.6,17.35,-1.42,1,失敗
3152,2021-01-26,2021-01-28,490.5,477.5,-2.65,2,失敗
6184,2021-01-26,2021-01-27,42.55,42.55,0.0,1,失敗
6412,2021-01-26,2021-01-29,71.5,70.0,-2.1,3,失敗
6560,2021-01-26,2021-01-28,87.0,86.1,-1.03,2,失敗
8938,2021-01-26,2021-02-02,42.05,42.8,1.78,7,勝利
00693U,2021-01-27,2021-01-29,21.17,20.73,-2.08,2,失敗
2033,2021-01-28,2021-01-29,11.85,11.55,-2.53,1,失敗
4961,2021-01-28,2021-01-29,136.0,127.0,-6.62,1,失敗
00689R,2021-01-29,2021-02-05,13.43,13.73,2.23,7,勝利
00690,2021-01-29,2021-02-01,29.43,29.9,1.6,3,勝利
1203,2021-01-29,2021-02-01,35.4,35.15,-0.71,3,失敗
1513,2021-01-29,2021-02-01,47.9,46.75,-2.4,3,失敗
2727,2021-01-29,2021-02-01,114.0,117.0,2.63,3,勝利
3257,2021-01-29,2021-02-01,79.3,81.3,2.52,3,勝利
3666,2021-01-29,2021-02-01,66.8,60.3,-9.73,3,失敗
6116,2021-01-29,2021-02-01,12.1,12.3,1.65,3,勝利
00678,2021-02-01,2021-02-17,29.15,30.22,3.67,16,勝利
00625K,2021-02-02,2021-02-04,9.36,9.29,-0.75,2,失敗
00647L,2021-02-02,2021-02-18,51.05,54.75,7.25,16,勝利
00653L,2021-02-02,2021-02-18,34.89,37.85,8.48,16,勝利
00663L,2021-02-02,2021-02-18,93.1,101.2,8.7,16,勝利
00830,2021-02-02,2021-02-04,26.56,26.17,-1.47,2,失敗
2009,2021-02-02,2021-02-03,23.8,22.95,-3.57,1,失敗
2345,2021-02-02,2021-02-03,293.0,280.5,-4.27,1,失敗
4961,2021-02-02,2021-02-03,133.0,146.0,9.77,1,勝利
5243,2021-02-02,2021-02-03,65.4,64.2,-1.83,1,失敗
6158,2021-02-02,2021-02-03,31.45,31.5,0.16,1,勝利
00668,2021-02-03,2021-02-04,30.99,30.93,-0.19,1,失敗
00712,2021-02-03,2021-02-19,12.78,12.98,1.56,16,勝利
00852L,2021-02-03,2021-02-04,16.5,16.36,-0.85,1,失敗
1303,2021-02-03,2021-02-04,68.8,68.9,0.15,1,勝利
1513,2021-02-03,2021-02-04,47.2,47.45,0.53,1,勝利
1584,2021-02-03,2021-02-04,11.05,11.0,-0.45,1,失敗
2609,2021-02-03,2021-02-04,21.6,21.95,1.62,1,勝利
3019,2021-02-03,2021-02-19,75.7,94.0,24.17,16,勝利
3122,2021-02-03,2021-02-04,16.85,16.7,-0.89,1,失敗
4739,2021-02-03,2021-02-04,62.2,61.8,-0.64,1,失敗
6209,2021-02-03,2021-02-04,34.7,34.4,-0.86,1,失敗
9939,2021-02-04,2021-02-22,59.5,62.9,5.71,18,勝利
00625K,2021-02-05,2021-02-23,9.45,9.67,2.33,18,勝利
00733,2021-02-05,2021-02-23,26.23,29.48,12.39,18,勝利
2338,2021-02-05,2021-02-23,40.85,52.5,28.52,18,勝利
2745,2021-02-05,2021-02-23,17.9,21.9,22.35,18,勝利
4439,2021-02-05,2021-02-23,148.0,159.0,7.43,18,勝利
6219,2021-02-05,2021-02-23,18.45,22.0,19.24,18,勝利
1301,2021-02-17,2021-02-24,96.2,100.0,3.95,7,勝利
1617,2021-02-17,2021-02-24,14.25,15.45,8.42,7,勝利
1725,2021-02-17,2021-02-18,15.35,15.5,0.98,1,勝利
3037,2021-02-17,2021-02-18,91.6,91.6,0.0,1,失敗
3050,2021-02-17,2021-02-18,16.95,17.35,2.36,1,勝利
3189,2021-02-17,2021-02-24,88.3,96.5,9.29,7,勝利
3419,2021-02-17,2021-02-24,19.9,22.55,13.32,7,勝利
4739,2021-02-17,2021-02-24,64.5,69.5,7.75,7,勝利
5206,2021-02-17,2021-02-24,17.4,17.8,2.3,7,勝利
5475,2021-02-17,2021-02-24,3.8,3.88,2.11,7,勝利
5531,2021-02-17,2021-02-18,13.9,14.5,4.32,1,勝利
6121,2021-02-17,2021-02-18,352.0,349.0,-0.85,1,失敗
6138,2021-02-17,2021-02-24,86.4,101.0,16.9,7,勝利
6158,2021-02-17,2021-02-18,31.85,32.5,2.04,1,勝利
6505,2021-02-17,2021-02-24,95.8,100.5,4.91,7,勝利
8435,2021-02-17,2021-02-24,50.9,52.8,3.73,7,勝利
1516,2021-02-18,2021-02-25,23.15,24.65,6.48,7,勝利
2014,2021-02-18,2021-02-25,15.4,17.45,13.31,7,勝利
2608,2021-02-18,2021-02-19,42.1,42.1,0.0,1,失敗
4721,2021-02-18,2021-02-25,63.9,64.3,0.63,7,勝利
4999,2021-02-19,2021-02-23,50.5,50.6,0.2,4,勝利
4205,2021-02-22,2021-02-23,95.5,95.4,-0.1,1,失敗
4971,2021-02-22,2021-02-23,53.5,53.0,-0.93,1,失敗
5515,2021-02-22,2021-02-23,12.6,12.7,0.79,1,勝利
5522,2021-02-22,2021-02-23,51.6,53.9,4.46,1,勝利
6530,2021-02-22,2021-02-24,19.65,19.5,-0.76,2,失敗
2816,2021-02-23,2021-02-26,20.1,20.1,0.0,3,失敗
6121,2021-02-23,2021-03-03,365.0,372.0,1.92,8,勝利
2809,2021-02-24,2021-02-25,38.8,39.8,2.58,1,勝利
3454,2021-02-24,2021-02-26,90.0,85.7,-4.78,2,失敗
5820,2021-02-25,2021-03-05,12.55,12.5,-0.4,8,失敗
0057,2021-03-02,2021-03-03,89.25,90.8,1.74,1,勝利
00640L,2021-03-02,2021-03-03,26.72,27.13,1.53,1,勝利
00670L,2021-03-02,2021-03-03,85.4,84.5,-1.05,1,失敗
