股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
3374,2020-10-22,2020-11-04,121.0,135.0,11.57,9,勝利
8081,2020-10-22,2020-10-30,157.5,149.0,-5.4,6,失敗
1232,2020-10-23,2020-11-09,119.0,124.0,4.2,11,未達標
1473,2020-10-23,2020-11-09,18.0,18.05,0.28,11,未達標
2356,2020-10-23,2020-11-09,21.75,22.25,2.3,11,未達標
2515,2020-10-23,2020-11-09,7.51,7.64,1.73,11,未達標
2618,2020-10-23,2020-11-09,10.9,11.05,1.38,11,未達標
2834,2020-10-23,2020-11-09,9.63,9.76,1.35,11,未達標
2887,2020-10-23,2020-11-09,12.8,13.05,1.95,11,未達標
3035,2020-10-23,2020-10-30,44.1,41.65,-5.56,5,失敗
3712,2020-10-23,2020-10-30,38.05,35.65,-6.31,5,失敗
4580,2020-10-23,2020-11-09,95.5,95.9,0.42,11,未達標
6290,2020-10-23,2020-11-09,52.6,52.5,-0.19,11,未達標
8044,2020-10-23,2020-11-09,97.7,96.0,-1.74,11,未達標
3013,2020-10-26,2020-11-10,12.8,12.85,0.39,11,未達標
4148,2020-10-26,2020-11-10,34.4,34.45,0.15,11,未達標
4721,2020-10-26,2020-11-10,57.8,58.1,0.52,11,未達標
5328,2020-10-26,2020-11-10,8.82,8.57,-2.83,11,未達標
5356,2020-10-26,2020-11-10,26.4,25.9,-1.89,11,未達標
6118,2020-10-26,2020-11-10,10.2,10.15,-0.49,11,未達標
6274,2020-10-26,2020-10-30,101.0,95.0,-5.94,4,失敗
6277,2020-10-26,2020-11-10,82.8,83.6,0.97,11,未達標
00634R,2020-10-27,2020-11-09,4.53,4.26,-5.96,9,失敗
00656R,2020-10-27,2020-11-09,8.31,7.83,-5.78,9,失敗
00677U,2020-10-27,2020-10-30,4.46,5.09,14.13,3,勝利
2388,2020-10-27,2020-11-11,38.55,37.5,-2.72,11,未達標
3489,2020-10-27,2020-11-11,12.05,12.55,4.15,11,未達標
3684,2020-10-27,2020-11-11,35.75,33.55,-6.15,11,失敗
4168,2020-10-27,2020-11-11,25.7,24.75,-3.7,11,未達標
8222,2020-10-27,2020-11-11,13.0,13.4,3.08,11,未達標
2034,2020-10-28,2020-11-12,23.05,23.6,2.39,11,未達標
2929,2020-10-28,2020-10-30,30.95,28.95,-6.46,2,失敗
3515,2020-10-28,2020-11-02,170.5,159.5,-6.45,3,失敗
6664,2020-10-28,2020-11-12,58.9,59.7,1.36,11,未達標
8404,2020-10-28,2020-11-12,28.4,29.2,2.82,11,未達標
1460,2020-10-29,2020-11-13,9.95,9.47,-4.82,11,未達標
6504,2020-10-29,2020-11-10,234.0,208.0,-11.11,8,失敗
2723,2020-10-30,2020-11-10,104.5,118.5,13.4,7,勝利
3287,2020-10-30,2020-11-04,28.25,33.6,18.94,3,勝利
8478,2020-10-30,2020-11-10,60.4,57.2,-5.3,7,失敗
1323,2020-11-02,2020-11-17,32.95,32.8,-0.46,11,未達標
1402,2020-11-02,2020-11-17,26.05,28.0,7.49,11,未達標
1701,2020-11-02,2020-11-17,23.3,23.5,0.86,11,未達標
2834,2020-11-02,2020-11-17,9.57,9.89,3.34,11,未達標
2881,2020-11-02,2020-11-17,41.45,45.55,9.89,11,未達標
2884,2020-11-02,2020-11-17,24.6,26.1,6.1,11,未達標
2890,2020-11-02,2020-11-17,10.9,11.15,2.29,11,未達標
2892,2020-11-02,2020-11-17,20.45,21.65,5.87,11,未達標
4130,2020-11-02,2020-11-17,30.15,30.7,1.82,11,未達標
5344,2020-11-02,2020-11-17,14.4,14.45,0.35,11,未達標
5876,2020-11-02,2020-11-17,37.95,40.6,6.98,11,未達標
6274,2020-11-02,2020-11-16,98.8,111.5,12.85,10,勝利
6278,2020-11-02,2020-11-11,103.0,113.5,10.19,7,勝利
6426,2020-11-02,2020-11-16,97.5,108.5,11.28,10,勝利
8039,2020-11-02,2020-11-17,51.5,55.9,8.54,11,未達標
8401,2020-11-02,2020-11-17,10.85,10.95,0.92,11,未達標
00701,2020-11-03,2020-11-18,20.53,21.6,5.21,11,未達標
1103,2020-11-03,2020-11-17,15.75,17.45,10.79,10,勝利
1218,2020-11-03,2020-11-18,21.95,23.35,6.38,11,未達標
1303,2020-11-03,2020-11-18,60.8,65.5,7.73,11,未達標
1452,2020-11-03,2020-11-18,15.5,15.65,0.97,11,未達標
1540,2020-11-03,2020-11-18,14.75,14.95,1.36,11,未達標
1725,2020-11-03,2020-11-18,14.15,14.45,2.12,11,未達標
2034,2020-11-03,2020-11-18,23.1,23.9,3.46,11,未達標
2227,2020-11-03,2020-11-18,248.0,259.5,4.64,11,未達標
2405,2020-11-03,2020-11-18,8.94,9.24,3.36,11,未達標
2468,2020-11-03,2020-11-18,12.95,13.2,1.93,11,未達標
2633,2020-11-03,2020-11-18,30.3,31.8,4.95,11,未達標
2706,2020-11-03,2020-11-18,13.25,13.9,4.91,11,未達標
2883,2020-11-03,2020-11-18,8.53,8.72,2.23,11,未達標
2887,2020-11-03,2020-11-18,12.9,13.35,3.49,11,未達標
4747,2020-11-03,2020-11-18,37.1,37.35,0.67,11,未達標
6108,2020-11-03,2020-11-18,20.7,20.35,-1.69,11,未達標
6175,2020-11-03,2020-11-18,21.55,23.25,7.89,11,未達標
6706,2020-11-03,2020-11-17,141.5,156.0,10.25,10,勝利
8048,2020-11-03,2020-11-18,27.5,27.85,1.27,11,未達標
8066,2020-11-03,2020-11-18,52.2,55.8,6.9,11,未達標
8088,2020-11-03,2020-11-18,23.8,26.8,12.61,11,勝利
8341,2020-11-03,2020-11-18,217.5,226.0,3.91,11,未達標
00878,2020-11-04,2020-11-19,14.58,15.21,4.32,11,未達標
1515,2020-11-04,2020-11-10,81.9,76.7,-6.35,4,失敗
2838,2020-11-04,2020-11-19,10.15,10.4,2.46,11,未達標
2903,2020-11-04,2020-11-19,24.1,24.65,2.28,11,未達標
4171,2020-11-04,2020-11-19,140.5,153.5,9.25,11,未達標
4991,2020-11-04,2020-11-19,47.7,49.35,3.46,11,未達標
5288,2020-11-04,2020-11-19,101.5,107.0,5.42,11,未達標
5426,2020-11-04,2020-11-19,10.5,10.35,-1.43,11,未達標
6197,2020-11-04,2020-11-19,34.55,33.95,-1.74,11,未達標
6290,2020-11-04,2020-11-19,52.7,55.0,4.36,11,未達標
6412,2020-11-04,2020-11-19,68.4,66.7,-2.49,11,未達標
6431,2020-11-04,2020-11-19,27.5,28.0,1.82,11,未達標
6535,2020-11-04,2020-11-19,33.9,36.15,6.64,11,未達標
6576,2020-11-04,2020-11-09,82.6,93.0,12.59,3,勝利
6716,2020-11-04,2020-11-19,66.0,67.1,1.67,11,未達標
8155,2020-11-04,2020-11-19,113.0,119.0,5.31,11,未達標
8284,2020-11-04,2020-11-19,48.3,48.0,-0.62,11,未達標
8404,2020-11-04,2020-11-19,28.8,29.05,0.87,11,未達標
9941,2020-11-04,2020-11-19,97.7,100.0,2.35,11,未達標
2548,2020-11-05,2020-11-20,86.9,87.8,1.04,11,未達標
2904,2020-11-05,2020-11-20,24.55,25.2,2.65,11,未達標
4141,2020-11-05,2020-11-20,11.25,11.35,0.89,11,未達標
6180,2020-11-05,2020-11-20,61.9,67.1,8.4,11,未達標
2509,2020-11-06,2020-11-23,19.05,19.5,2.36,11,未達標
3021,2020-11-06,2020-11-12,15.3,14.45,-5.56,4,失敗
3285,2020-11-06,2020-11-23,21.15,20.5,-3.07,11,未達標
8935,2020-11-06,2020-11-23,7.83,7.81,-0.26,11,未達標
1323,2020-11-09,2020-11-24,33.0,33.0,0.0,11,未達標
2063,2020-11-09,2020-11-24,31.0,30.85,-0.48,11,未達標
2069,2020-11-09,2020-11-24,14.85,16.9,13.8,11,勝利
2596,2020-11-09,2020-11-24,21.4,21.35,-0.23,11,未達標
2702,2020-11-09,2020-11-24,15.7,16.65,6.05,11,未達標
3354,2020-11-09,2020-11-24,12.35,12.05,-2.43,11,未達標
4971,2020-11-09,2020-11-24,49.9,50.9,2.0,11,未達標
5903,2020-11-09,2020-11-24,264.0,268.5,1.7,11,未達標
8940,2020-11-09,2020-11-24,10.05,10.6,5.47,11,未達標
1109,2020-11-10,2020-11-25,19.3,20.2,4.66,11,未達標
1434,2020-11-10,2020-11-25,31.75,31.65,-0.31,11,未達標
1459,2020-11-10,2020-11-25,8.31,8.11,-2.41,11,未達標
1539,2020-11-10,2020-11-17,20.4,19.35,-5.15,5,失敗
2395,2020-11-10,2020-11-25,295.5,308.0,4.23,11,未達標
2887E,2020-11-10,2020-11-25,52.9,52.7,-0.38,11,未達標
2901,2020-11-10,2020-11-25,23.85,25.15,5.45,11,未達標
3004,2020-11-10,2020-11-24,53.0,58.8,10.94,10,勝利
3229,2020-11-10,2020-11-18,9.25,8.19,-11.46,6,失敗
4541,2020-11-10,2020-11-25,18.95,18.55,-2.11,11,未達標
4572,2020-11-10,2020-11-25,78.2,89.2,14.07,11,勝利
5706,2020-11-10,2020-11-12,30.6,28.95,-5.39,2,失敗
5905,2020-11-10,2020-11-25,9.95,10.05,1.01,11,未達標
1451,2020-11-11,2020-11-26,16.55,16.85,1.81,11,未達標
2314,2020-11-11,2020-11-23,23.6,27.15,15.04,8,勝利
2537,2020-11-11,2020-11-17,10.35,9.8,-5.31,4,失敗
2538,2020-11-11,2020-11-26,9.87,10.2,3.34,11,未達標
2606,2020-11-11,2020-11-26,29.75,31.55,6.05,11,未達標
2912,2020-11-11,2020-11-26,269.5,274.0,1.67,11,未達標
3088,2020-11-11,2020-11-26,50.7,52.1,2.76,11,未達標
3118,2020-11-11,2020-11-26,29.2,30.15,3.25,11,未達標
3567,2020-11-11,2020-11-26,25.35,26.75,5.52,11,未達標
3704,2020-11-11,2020-11-26,24.1,24.9,3.32,11,未達標
4726,2020-11-11,2020-11-26,38.6,37.2,-3.63,11,未達標
5234,2020-11-11,2020-11-26,80.3,82.6,2.86,11,未達標
5291,2020-11-11,2020-11-26,22.75,24.0,5.49,11,未達標
5328,2020-11-11,2020-11-26,9.19,9.72,5.77,11,未達標
6156,2020-11-11,2020-11-17,18.6,17.65,-5.11,4,失敗
6186,2020-11-11,2020-11-26,28.15,29.35,4.26,11,未達標
6451,2020-11-11,2020-11-17,105.5,117.5,11.37,4,勝利
6592,2020-11-11,2020-11-26,81.4,82.4,1.23,11,未達標
8011,2020-11-11,2020-11-16,16.0,19.0,18.75,3,勝利
8183,2020-11-11,2020-11-26,18.65,19.5,4.56,11,未達標
8277,2020-11-11,2020-11-26,6.83,6.99,2.34,11,未達標
3441,2020-11-12,2020-11-26,24.5,28.0,14.29,10,勝利
6698,2020-11-12,2020-11-27,40.2,40.5,0.75,11,未達標
8916,2020-11-12,2020-11-27,40.0,39.8,-0.5,11,未達標
1506,2020-11-13,2020-11-30,10.8,10.4,-3.7,11,未達標
2377,2020-11-13,2020-11-30,117.0,125.0,6.84,11,未達標
2379,2020-11-13,2020-11-30,362.5,371.0,2.34,11,未達標
3118,2020-11-13,2020-11-30,29.2,30.1,3.08,11,未達標
3707,2020-11-13,2020-11-24,27.95,31.7,13.42,7,勝利
4142,2020-11-13,2020-11-30,61.4,64.2,4.56,11,未達標
4581,2020-11-13,2020-11-30,36.9,37.3,1.08,11,未達標
5302,2020-11-13,2020-11-30,6.58,6.88,4.56,11,未達標
1471,2020-11-16,2020-11-18,5.58,6.4,14.7,2,勝利
1589,2020-11-16,2020-11-30,94.1,89.3,-5.1,10,失敗
2382,2020-11-16,2020-12-01,76.1,77.5,1.84,11,未達標
3217,2020-11-16,2020-11-18,107.5,102.0,-5.12,2,失敗
4912,2020-11-16,2020-12-01,121.5,118.0,-2.88,11,未達標
4991,2020-11-16,2020-12-01,48.2,50.2,4.15,11,未達標
6163,2020-11-16,2020-12-01,15.25,15.4,0.98,11,未達標
6412,2020-11-16,2020-12-01,67.3,70.4,4.61,11,未達標
8908,2020-11-16,2020-12-01,51.8,52.7,1.74,11,未達標
1815,2020-11-17,2020-11-19,10.25,11.5,12.2,2,勝利
2439,2020-11-17,2020-12-02,141.5,144.0,1.77,11,未達標
3232,2020-11-17,2020-11-18,18.7,17.1,-8.56,1,失敗
3563,2020-11-17,2020-12-02,296.0,303.5,2.53,11,未達標
4167,2020-11-17,2020-12-02,32.95,32.55,-1.21,11,未達標
6465,2020-11-17,2020-11-25,30.75,34.4,11.87,6,勝利
8054,2020-11-17,2020-12-01,17.9,20.25,13.13,10,勝利
2359,2020-11-18,2020-12-03,18.25,18.7,2.47,11,未達標
2498,2020-11-18,2020-12-03,29.4,32.05,9.01,11,未達標
3059,2020-11-18,2020-12-03,26.9,28.05,4.28,11,未達標
5820,2020-11-18,2020-12-03,10.5,10.3,-1.9,11,未達標
6185,2020-11-18,2020-12-03,13.85,13.9,0.36,11,未達標
6570,2020-11-18,2020-12-03,31.0,30.8,-0.65,11,未達標
8093,2020-11-18,2020-12-03,8.97,8.96,-0.11,11,未達標
2221,2020-11-19,2020-12-04,23.6,24.7,4.66,11,未達標
4503,2020-11-19,2020-12-04,16.35,18.05,10.4,11,勝利
5488,2020-11-19,2020-12-04,6.31,6.67,5.71,11,未達標
6126,2020-11-19,2020-12-03,22.5,25.05,11.33,10,勝利
6167,2020-11-19,2020-12-04,6.9,7.19,4.2,11,未達標
6171,2020-11-20,2020-12-07,23.55,23.85,1.27,11,未達標
6243,2020-11-20,2020-12-07,12.8,14.7,14.84,11,勝利
2059,2020-11-23,2020-12-08,294.5,303.0,2.89,11,未達標
2458,2020-11-23,2020-12-08,134.5,136.0,1.12,11,未達標
2527,2020-11-23,2020-12-08,18.4,18.65,1.36,11,未達標
2905,2020-11-23,2020-12-08,21.0,20.75,-1.19,11,未達標
6177,2020-11-23,2020-12-08,29.7,29.85,0.51,11,未達標
6573,2020-11-23,2020-12-08,15.05,14.85,-1.33,11,未達標
6210,2020-11-24,2020-12-09,39.6,39.5,-0.25,11,未達標
8284,2020-11-24,2020-12-07,52.6,49.5,-5.89,9,失敗
2221,2020-11-25,2020-12-10,23.65,25.3,6.98,11,未達標
2444,2020-11-25,2020-12-10,14.6,14.45,-1.03,11,未達標
6122,2020-11-25,2020-12-10,11.8,11.55,-2.12,11,未達標
1813,2020-11-26,2020-12-11,19.3,19.25,-0.26,11,未達標
3128,2020-11-26,2020-12-11,13.0,12.95,-0.38,11,未達標
3131,2020-11-26,2020-12-07,370.5,409.0,10.39,7,勝利
3710,2020-11-26,2020-11-30,8.85,9.84,11.19,2,勝利
6492,2020-11-26,2020-12-08,226.5,211.0,-6.84,8,失敗
1514,2020-11-27,2020-12-14,27.5,26.65,-3.09,11,未達標
3684,2020-11-27,2020-12-14,34.45,34.45,0.0,11,未達標
4157,2020-11-27,2020-12-07,23.25,22.05,-5.16,6,失敗
4552,2020-11-27,2020-12-11,36.6,33.5,-8.47,10,失敗
5310,2020-11-27,2020-12-03,15.05,14.0,-6.98,4,失敗
6156,2020-11-27,2020-12-08,17.7,20.05,13.28,7,勝利
8068,2020-11-27,2020-12-11,30.0,28.4,-5.33,10,失敗
8289,2020-11-27,2020-12-14,11.5,11.7,1.74,11,未達標
9103,2020-11-27,2020-12-07,26.8,25.4,-5.22,6,失敗
3303,2020-11-30,2020-12-15,23.15,22.8,-1.51,11,未達標
3313,2020-11-30,2020-12-15,12.15,11.95,-1.65,11,未達標
4402,2020-11-30,2020-12-08,5.45,5.14,-5.69,6,失敗
5471,2020-11-30,2020-12-15,66.9,64.3,-3.89,11,未達標
6164,2020-11-30,2020-12-15,7.39,7.71,4.33,11,未達標
1233,2020-12-01,2020-12-16,35.9,35.8,-0.28,11,未達標
1541,2020-12-01,2020-12-16,51.9,53.9,3.85,11,未達標
2102,2020-12-01,2020-12-16,20.4,20.5,0.49,11,未達標
1506,2020-12-02,2020-12-08,11.35,10.75,-5.29,4,失敗
6414,2020-12-02,2020-12-09,237.0,263.0,10.97,5,勝利
8916,2020-12-02,2020-12-17,39.85,39.05,-2.01,11,未達標
4120,2020-12-03,2020-12-18,50.0,48.75,-2.5,11,未達標
6690,2020-12-03,2020-12-18,151.0,146.5,-2.98,11,未達標
8044,2020-12-04,2020-12-21,88.2,86.6,-1.81,11,未達標
00641R,2020-12-07,2020-12-22,12.13,12.14,0.08,11,未達標
4111,2020-12-07,2020-12-22,23.9,24.2,1.26,11,未達標
8928,2020-12-07,2020-12-22,29.1,28.15,-3.26,11,未達標
9914,2020-12-07,2020-12-21,250.0,235.5,-5.8,10,失敗
3293,2020-12-08,2020-12-23,696.0,688.0,-1.15,11,未達標
3515,2020-12-08,2020-12-15,169.0,158.5,-6.21,5,失敗
8432,2020-12-08,2020-12-23,59.7,59.7,0.0,11,未達標
1463,2020-12-09,2020-12-24,12.4,13.05,5.24,11,未達標
6672,2020-12-09,2020-12-24,70.0,67.8,-3.14,11,未達標
8044,2020-12-09,2020-12-24,88.0,90.2,2.5,11,未達標
4160,2020-12-10,2020-12-25,24.95,24.15,-3.21,11,未達標
6492,2020-12-11,2020-12-21,226.0,211.5,-6.42,6,失敗
4105,2020-12-14,2020-12-29,68.6,68.4,-0.29,11,未達標
4123,2020-12-14,2020-12-29,69.7,68.5,-1.72,11,未達標
5820,2020-12-14,2020-12-21,10.85,12.0,10.6,5,勝利
00654R,2020-12-15,2020-12-30,10.81,10.46,-3.24,11,未達標
3498,2020-12-15,2020-12-22,43.5,40.1,-7.82,5,失敗
8092,2020-12-15,2020-12-29,8.22,9.05,10.1,10,勝利
1507,2020-12-16,2020-12-31,62.6,62.7,0.16,11,未達標
6472,2020-12-16,2020-12-21,187.0,210.0,12.3,3,勝利
1752,2020-12-17,2021-01-04,39.45,39.0,-1.14,11,未達標
2062,2020-12-17,2021-01-04,24.1,25.1,4.15,11,未達標
8341,2020-12-17,2021-01-04,229.5,233.0,1.53,11,未達標
3176,2020-12-18,2021-01-05,59.4,57.5,-3.2,11,未達標
3605,2020-12-18,2020-12-22,33.1,37.7,13.9,2,勝利
4147,2020-12-18,2021-01-05,86.5,84.1,-2.77,11,未達標
6672,2020-12-18,2021-01-05,69.3,70.0,1.01,11,未達標
00673R,2020-12-21,2021-01-06,25.03,23.8,-4.91,11,未達標
2530,2020-12-21,2021-01-06,14.15,13.95,-1.41,11,未達標
4102,2020-12-21,2020-12-23,24.5,28.5,16.33,2,勝利
00654R,2020-12-22,2021-01-04,10.9,10.32,-5.32,8,失敗
00671R,2020-12-22,2021-01-07,6.61,6.54,-1.06,11,未達標
1323,2020-12-22,2021-01-07,33.1,33.0,-0.3,11,未達標
1799,2020-12-22,2020-12-24,18.65,17.6,-5.63,2,失敗
3118,2020-12-22,2021-01-06,30.0,27.85,-7.17,10,失敗
4133,2020-12-22,2021-01-04,60.6,56.2,-7.26,8,失敗
4726,2020-12-22,2020-12-24,33.15,31.45,-5.13,2,失敗
4747,2020-12-22,2021-01-07,37.5,36.9,-1.6,11,未達標
6492,2020-12-22,2020-12-23,230.0,218.0,-5.22,1,失敗
1598,2020-12-23,2021-01-08,116.5,123.5,6.01,11,未達標
5489,2020-12-23,2021-01-08,29.15,29.25,0.34,11,未達標
9105,2020-12-23,2021-01-06,4.2,3.88,-7.62,9,失敗
1808,2020-12-24,2021-01-11,59.0,59.0,0.0,11,未達標
4502,2020-12-24,2021-01-11,47.55,46.0,-3.26,11,未達標
8059,2020-12-24,2021-01-11,11.5,11.2,-2.61,11,未達標
8111,2020-12-24,2021-01-11,16.9,16.8,-0.59,11,未達標
1593,2020-12-25,2020-12-30,60.5,67.9,12.23,3,勝利
1711,2020-12-25,2021-01-12,16.8,16.35,-2.68,11,未達標
2535,2020-12-25,2021-01-12,26.65,26.9,0.94,11,未達標
2801,2020-12-25,2021-01-12,17.35,17.7,2.02,11,未達標
6456,2020-12-25,2021-01-12,114.0,117.5,3.07,11,未達標
6612,2020-12-25,2021-01-12,61.7,59.2,-4.05,11,未達標
8916,2020-12-25,2021-01-12,38.95,39.45,1.28,11,未達標
0055,2020-12-28,2021-01-13,17.71,18.28,3.22,11,未達標
4157,2020-12-28,2021-01-06,23.0,21.35,-7.17,6,失敗
4506,2020-12-28,2021-01-13,56.7,56.0,-1.23,11,未達標
5203,2020-12-28,2021-01-07,102.0,113.0,10.78,7,勝利
5474,2020-12-28,2020-12-29,196.5,185.5,-5.6,1,失敗
9933,2020-12-28,2021-01-13,38.75,36.85,-4.9,11,未達標
3018,2020-12-29,2021-01-14,18.2,17.7,-2.75,11,未達標
4155,2020-12-29,2021-01-14,26.95,26.45,-1.86,11,未達標
4554,2020-12-29,2021-01-14,26.0,26.25,0.96,11,未達標
8450,2020-12-29,2021-01-14,23.7,23.1,-2.53,11,未達標
1340,2020-12-30,2021-01-11,12.7,11.95,-5.91,7,失敗
1786,2020-12-30,2021-01-14,61.4,58.3,-5.05,10,失敗
2887E,2020-12-30,2021-01-15,52.5,52.4,-0.19,11,未達標
3541,2020-12-30,2021-01-11,58.5,55.3,-5.47,7,失敗
3576,2020-12-30,2021-01-06,14.5,13.75,-5.17,4,失敗
3645,2020-12-30,2021-01-15,55.3,50.7,-8.32,11,失敗
4106,2020-12-30,2021-01-11,28.65,27.2,-5.06,7,失敗
4735,2020-12-30,2021-01-14,101.0,93.5,-7.43,10,失敗
5324,2020-12-30,2021-01-12,11.3,10.55,-6.64,8,失敗
5903,2020-12-30,2021-01-15,263.0,262.0,-0.38,11,未達標
6185,2020-12-30,2021-01-15,13.6,13.25,-2.57,11,未達標
6462,2020-12-30,2021-01-11,175.0,166.0,-5.14,7,失敗
8416,2020-12-30,2021-01-06,114.5,127.0,10.92,4,勝利
00671R,2020-12-31,2021-01-18,6.48,6.52,0.62,11,未達標
1799,2020-12-31,2021-01-11,17.35,16.35,-5.76,6,失敗
2348,2020-12-31,2021-01-18,85.0,85.1,0.12,11,未達標
3024,2020-12-31,2021-01-08,11.4,10.8,-5.26,5,失敗
3289,2020-12-31,2021-01-18,57.5,57.1,-0.7,11,未達標
9906,2020-12-31,2021-01-18,39.85,41.0,2.89,11,未達標
00641R,2021-01-04,2021-01-19,11.88,11.44,-3.7,11,未達標
2313,2021-01-04,2021-01-19,44.6,43.75,-1.91,11,未達標
2444,2021-01-04,2021-01-12,14.7,16.65,13.27,6,勝利
2458,2021-01-04,2021-01-07,140.0,160.0,14.29,3,勝利
3014,2021-01-04,2021-01-15,68.6,79.0,15.16,9,勝利
3163,2021-01-04,2021-01-11,54.3,50.7,-6.63,5,失敗
3227,2021-01-04,2021-01-19,196.5,195.5,-0.51,11,未達標
3587,2021-01-04,2021-01-18,87.3,99.9,14.43,10,勝利
4551,2021-01-04,2021-01-19,180.5,174.5,-3.32,11,未達標
4912,2021-01-04,2021-01-07,114.0,127.0,11.4,3,勝利
5220,2021-01-04,2021-01-12,41.6,39.3,-5.53,6,失敗
5907,2021-01-04,2021-01-19,21.25,20.0,-5.88,11,失敗
6416,2021-01-04,2021-01-19,124.5,127.0,2.01,11,未達標
6532,2021-01-04,2021-01-18,57.4,65.0,13.24,10,勝利
6538,2021-01-04,2021-01-12,185.5,176.0,-5.12,6,失敗
3218,2021-01-05,2021-01-15,250.5,237.0,-5.39,8,失敗
3540,2021-01-05,2021-01-12,64.5,61.2,-5.12,5,失敗
4943,2021-01-05,2021-01-07,92.3,87.5,-5.2,2,失敗
4502,2021-01-06,2021-01-18,46.9,44.5,-5.12,8,失敗
4972,2021-01-06,2021-01-21,28.65,28.2,-1.57,11,未達標
6234,2021-01-06,2021-01-21,22.0,22.0,0.0,11,未達標
6592,2021-01-07,2021-01-22,80.9,80.0,-1.11,11,未達標
1436,2021-01-08,2021-01-25,38.3,37.8,-1.31,11,未達標
2754,2021-01-08,2021-01-20,76.5,70.1,-8.37,8,失敗
3017,2021-01-08,2021-01-14,67.9,75.5,11.19,4,勝利
3287,2021-01-08,2021-01-15,27.7,25.65,-7.4,5,失敗
5287,2021-01-08,2021-01-25,215.5,213.5,-0.93,11,未達標
6223,2021-01-08,2021-01-19,112.0,128.0,14.29,7,勝利
9802,2021-01-08,2021-01-15,113.0,106.5,-5.75,5,失敗
1264,2021-01-11,2021-01-26,251.5,246.5,-1.99,11,未達標
1526,2021-01-11,2021-01-15,45.4,42.2,-7.05,4,失敗
2501,2021-01-11,2021-01-26,20.0,18.95,-5.25,11,失敗
2729,2021-01-11,2021-01-20,237.5,225.5,-5.05,7,失敗
3202,2021-01-11,2021-01-20,19.05,17.7,-7.09,7,失敗
3227,2021-01-11,2021-01-26,193.5,191.5,-1.03,11,未達標
3491,2021-01-11,2021-01-26,74.1,70.9,-4.32,11,未達標
5321,2021-01-11,2021-01-15,32.25,30.05,-6.82,4,失敗
5536,2021-01-11,2021-01-26,191.5,189.5,-1.04,11,未達標
8938,2021-01-11,2021-01-26,41.0,42.05,2.56,11,未達標
1325,2021-01-12,2021-01-14,88.8,83.6,-5.86,2,失敗
6504,2021-01-12,2021-01-27,182.0,181.0,-0.55,11,未達標
8473,2021-01-12,2021-01-27,40.05,38.15,-4.74,11,未達標
5474,2021-01-13,2021-01-20,179.0,162.5,-9.22,5,失敗
1569,2021-01-14,2021-01-20,28.65,26.35,-8.03,4,失敗
2456,2021-01-14,2021-01-18,115.0,109.0,-5.22,2,失敗
6416,2021-01-14,2021-01-20,130.0,123.0,-5.38,4,失敗
6514,2021-01-14,2021-01-29,45.2,43.3,-4.2,11,未達標
6591,2021-01-14,2021-01-20,64.3,60.3,-6.22,4,失敗
8450,2021-01-14,2021-01-29,23.1,22.6,-2.16,11,未達標
4120,2021-01-15,2021-01-18,51.4,47.8,-7.0,1,失敗
4552,2021-01-15,2021-02-01,35.4,33.75,-4.66,11,未達標
2501,2021-01-18,2021-01-26,20.0,18.95,-5.25,6,失敗
4995,2021-01-18,2021-02-02,38.0,37.45,-1.45,11,未達標
5102,2021-01-19,2021-02-03,15.65,15.75,0.64,11,未達標
5904,2021-01-19,2021-02-03,583.0,564.0,-3.26,11,未達標
6504,2021-01-19,2021-02-03,178.0,173.0,-2.81,11,未達標
9103,2021-01-19,2021-01-29,28.95,27.5,-5.01,8,失敗
9919,2021-01-19,2021-02-03,31.7,30.95,-2.37,11,未達標
2108,2021-01-20,2021-01-29,60.7,57.4,-5.44,7,失敗
5321,2021-01-20,2021-02-04,31.15,29.9,-4.01,11,未達標
2838A,2021-01-21,2021-02-05,52.2,51.9,-0.57,11,未達標
4907,2021-01-21,2021-01-22,28.25,26.25,-7.08,1,失敗
5604,2021-01-21,2021-02-05,66.5,76.0,14.29,11,勝利
5474,2021-01-22,2021-02-17,172.0,177.5,3.2,11,未達標
6230,2021-01-22,2021-02-17,218.5,219.5,0.46,11,未達標
9958,2021-01-22,2021-02-17,105.0,108.0,2.86,11,未達標
00654R,2021-01-25,2021-02-17,10.06,9.54,-5.17,10,失敗
1589,2021-01-25,2021-02-18,80.3,81.4,1.37,11,未達標
3088,2021-01-25,2021-02-18,51.2,51.5,0.59,11,未達標
3669,2021-01-25,2021-02-18,78.5,78.2,-0.38,11,未達標
5450,2021-01-25,2021-02-02,16.3,18.45,13.19,6,勝利
6290,2021-01-25,2021-02-01,54.3,51.1,-5.89,5,失敗
6576,2021-01-25,2021-01-27,89.2,83.0,-6.95,2,失敗
8089,2021-01-25,2021-01-28,42.7,39.85,-6.67,3,失敗
8432,2021-01-25,2021-02-17,59.4,52.7,-11.28,10,失敗
8436,2021-01-25,2021-02-17,201.5,190.0,-5.71,10,失敗
9935,2021-01-25,2021-02-18,26.75,27.75,3.74,11,未達標
4198,2021-01-26,2021-01-29,8.13,7.32,-9.96,3,失敗
3689,2021-01-27,2021-02-22,29.8,32.8,10.07,11,勝利
3710,2021-01-27,2021-01-29,9.35,11.1,18.72,2,勝利
5905,2021-01-28,2021-02-23,10.3,10.95,6.31,11,未達標
2630,2021-01-29,2021-02-03,17.0,16.1,-5.29,3,失敗
